doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf
lk_hansard_2020s	2026-05-19-2026-05-19	2026-05-19	2026-05-19	Hansard of 2026-05-19	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23608_english_2026-05-19.pdf
lk_hansard_2020s	2026-05-08-2026-05-08	2026-05-08	2026-05-08	Hansard of 2026-05-08	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23554_english_2026-05-08.pdf
lk_hansard_2020s	2026-05-07-2026-05-07	2026-05-07	2026-05-07	Hansard of 2026-05-07	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23540_english_2026-05-07.pdf
lk_hansard_2020s	2026-05-06-2026-05-06	2026-05-06	2026-05-06	Hansard of 2026-05-06	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23536_english_2026-05-06.pdf
lk_hansard_2020s	2026-05-05-2026-05-05	2026-05-05	2026-05-05	Hansard of 2026-05-05	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23527_english_2026-05-05.pdf
lk_hansard_2020s	2026-04-10-2026-04-10	2026-04-10	2026-04-10	Hansard of 2026-04-10	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23479_english_2026-04-10.pdf
lk_hansard_2020s	2026-04-09-2026-04-09	2026-04-09	2026-04-09	Hansard of 2026-04-09	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23475_english_2026-04-09.pdf
lk_hansard_2020s	2026-04-08-2026-04-08	2026-04-08	2026-04-08	Hansard of 2026-04-08	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23473_english_2026-04-08.pdf
lk_hansard_2020s	2026-04-07-2026-04-07	2026-04-07	2026-04-07	Hansard of 2026-04-07	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23469_english_2026-04-07.pdf
lk_hansard_2020s	2026-03-20-2026-03-20	2026-03-20	2026-03-20	Hansard of 2026-03-20	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23396_english_2026-03-20.pdf
lk_hansard_2020s	2026-03-19-2026-03-19	2026-03-19	2026-03-19	Hansard of 2026-03-19	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23381_english_2026-03-19.pdf
lk_hansard_2020s	2026-03-17-2026-03-17	2026-03-17	2026-03-17	Hansard of 2026-03-17	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23377_english_2026-03-17.pdf
lk_hansard_2020s	2026-03-06-2026-03-06	2026-03-06	2026-03-06	Hansard of 2026-03-06	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23376_english_2026-03-06.pdf
lk_hansard_2020s	2026-03-05-2026-03-05	2026-03-05	2026-03-05	Hansard of 2026-03-05	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23375_english_2026-03-05.pdf
lk_hansard_2020s	2026-03-04-2026-03-04	2026-03-04	2026-03-04	Hansard of 2026-03-04	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23360_english_2026-03-04.pdf
lk_hansard_2020s	2026-03-03-2026-03-03	2026-03-03	2026-03-03	Hansard of 2026-03-03	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23335_english_2026-03-03.pdf
lk_hansard_2020s	2026-02-20-2026-02-20	2026-02-20	2026-02-20	Hansard of 2026-02-20	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23331_english_2026-02-20.pdf
lk_hansard_2020s	2026-02-19-2026-02-19	2026-02-19	2026-02-19	Hansard of 2026-02-19	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23328_english_2026-02-19.pdf
lk_hansard_2020s	2026-02-18-2026-02-18	2026-02-18	2026-02-18	Hansard of 2026-02-18	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23308_english_2026-02-18.pdf
lk_hansard_2020s	2026-02-17-2026-02-17	2026-02-17	2026-02-17	Hansard of 2026-02-17	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23279_english_2026-02-17.pdf
lk_hansard_2020s	2026-02-06-2026-02-06	2026-02-06	2026-02-06	Hansard of 2026-02-06	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23270_english_2026-02-06.pdf
lk_hansard_2020s	2026-02-05-2026-02-05	2026-02-05	2026-02-05	Hansard of 2026-02-05	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23269_english_2026-02-05.pdf
lk_hansard_2020s	2026-02-03-2026-02-03	2026-02-03	2026-02-03	Hansard of 2026-02-03	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23225_english_2026-02-03.pdf
lk_hansard_2020s	2026-01-23-2026-01-23	2026-01-23	2026-01-23	Hansard of 2026-01-23	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23232_english_2026-01-23.pdf
lk_hansard_2020s	2026-01-22-2026-01-22	2026-01-22	2026-01-22	Hansard of 2026-01-22	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23203_english_2026-01-22.pdf
lk_hansard_2020s	2026-01-21-2026-01-21	2026-01-21	2026-01-21	Hansard of 2026-01-21	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23202_english_2026-01-21.pdf
lk_hansard_2020s	2026-01-20-2026-01-20	2026-01-20	2026-01-20	Hansard of 2026-01-20	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23152_english_2026-01-20.pdf
lk_hansard_2020s	2026-01-09-2026-01-09	2026-01-09	2026-01-09	Hansard of 2026-01-09	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23131_english_2026-01-09.pdf
lk_hansard_2020s	2026-01-08-2026-01-08	2026-01-08	2026-01-08	Hansard of 2026-01-08	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23118_english_2026-01-08.pdf
lk_hansard_2020s	2026-01-07-2026-01-07	2026-01-07	2026-01-07	Hansard of 2026-01-07	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23112_english_2026-01-07.pdf
lk_hansard_2020s	2026-01-06-2026-01-06	2026-01-06	2026-01-06	Hansard of 2026-01-06	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23108_english_2026-01-06.pdf
lk_hansard_2020s	2025-12-19-2025-12-19	2025-12-19	2025-12-19	Hansard of 2025-12-19	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23086_english_2025-12-19.pdf
lk_hansard_2020s	2025-12-18-2025-12-18	2025-12-18	2025-12-18	Hansard of 2025-12-18	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23062_english_2025-12-18.pdf
lk_hansard_2020s	2025-12-05-2025-12-05	2025-12-05	2025-12-05	Hansard of 2025-12-05	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23059_english_2025-12-05.pdf
lk_hansard_2020s	2025-12-03-2025-12-03	2025-12-03	2025-12-03	Hansard of 2025-12-03	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23056_english_2025-12-03.pdf
lk_hansard_2020s	2025-12-01-2025-12-01	2025-12-01	2025-12-01	Hansard of 2025-12-01	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23033_english_2025-12-01.pdf
lk_hansard_2020s	2025-11-28-2025-11-28	2025-11-28	2025-11-28	Hansard of 2025-11-28	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23026_english_2025-11-28.pdf
lk_hansard_2020s	2025-11-27-2025-11-27	2025-11-27	2025-11-27	Hansard of 2025-11-27	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/23013_english_2025-11-27.pdf
lk_hansard_2020s	2025-11-26-2025-11-26	2025-11-26	2025-11-26	Hansard of 2025-11-26	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22993_english_2025-11-26.pdf
lk_hansard_2020s	2025-11-25-2025-11-25	2025-11-25	2025-11-25	Hansard of 2025-11-25	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22979_english_2025-11-25.pdf
lk_hansard_2020s	2025-11-24-2025-11-24	2025-11-24	2025-11-24	Hansard of 2025-11-24	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22978_english_2025-11-24.pdf
lk_hansard_2020s	2025-11-22-2025-11-22	2025-11-22	2025-11-22	Hansard of 2025-11-22	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22940_english_2025-11-22.pdf
lk_hansard_2020s	2025-11-21-2025-11-21	2025-11-21	2025-11-21	Hansard of 2025-11-21	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22936_english_2025-11-21.pdf
lk_hansard_2020s	2025-11-20-2025-11-20	2025-11-20	2025-11-20	Hansard of 2025-11-20	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22934_english_2025-11-20.pdf
lk_hansard_2020s	2025-11-19-2025-11-19	2025-11-19	2025-11-19	Hansard of 2025-11-19	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22931_english_2025-11-19.pdf
lk_hansard_2020s	2025-11-18-2025-11-18	2025-11-18	2025-11-18	Hansard of 2025-11-18	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22927_english_2025-11-18.pdf
lk_hansard_2020s	2025-11-17-2025-11-17	2025-11-17	2025-11-17	Hansard of 2025-11-17	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22912_english_2025-11-17.pdf
lk_hansard_2020s	2025-11-15-2025-11-15	2025-11-15	2025-11-15	Hansard of 2025-11-15	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22870_english_2025-11-15.pdf
lk_hansard_2020s	2025-11-14-2025-11-14	2025-11-14	2025-11-14	Hansard of 2025-11-14	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22848_english_2025-11-14.pdf
lk_hansard_2020s	2025-11-13-2025-11-13	2025-11-13	2025-11-13	Hansard of 2025-11-13	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22816_english_2025-11-13.pdf
lk_hansard_2020s	2025-11-12-2025-11-12	2025-11-12	2025-11-12	Hansard of 2025-11-12	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22793_english_2025-11-12.pdf
lk_hansard_2020s	2025-11-11-2025-11-11	2025-11-11	2025-11-11	Hansard of 2025-11-11	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22786_english_2025-11-11.pdf
lk_hansard_2020s	2025-11-10-2025-11-10	2025-11-10	2025-11-10	Hansard of 2025-11-10	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22753_english_2025-11-10.pdf
lk_hansard_2020s	2025-11-08-2025-11-08	2025-11-08	2025-11-08	Hansard of 2025-11-08	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22727_english_2025-11-08.pdf
lk_hansard_2020s	2025-11-07-2025-11-07	2025-11-07	2025-11-07	Hansard of 2025-11-07	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22710_english_2025-11-07.pdf
lk_hansard_2020s	2025-10-24-2025-10-24	2025-10-24	2025-10-24	Hansard of 2025-10-24	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22644_english_2025-10-24.pdf
lk_hansard_2020s	2025-10-23-2025-10-23	2025-10-23	2025-10-23	Hansard of 2025-10-23	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22641_english_2025-10-23.pdf
lk_hansard_2020s	2025-10-22-2025-10-22	2025-10-22	2025-10-22	Hansard of 2025-10-22	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22638_english_2025-10-22.pdf
lk_hansard_2020s	2025-10-21-2025-10-21	2025-10-21	2025-10-21	Hansard of 2025-10-21	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22635_english_2025-10-21.pdf
lk_hansard_2020s	2025-10-10-2025-10-10	2025-10-10	2025-10-10	Hansard of 2025-10-10	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22640_english_2025-10-10.pdf
lk_hansard_2020s	2025-10-09-2025-10-09	2025-10-09	2025-10-09	Hansard of 2025-10-09	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22636_english_2025-10-09.pdf
lk_hansard_2020s	2025-10-08-2025-10-08	2025-10-08	2025-10-08	Hansard of 2025-10-08	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22594_english_2025-10-08.pdf
lk_hansard_2020s	2025-10-07-2025-10-07	2025-10-07	2025-10-07	Hansard of 2025-10-07	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/businessdocs/english/22573_english_2025-10-07.pdf
lk_hansard_2020s	2025-09-26-2025-09-26	2025-09-26	2025-09-26	Hansard of September 26, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1760588641001872.pdf
lk_hansard_2020s	2025-09-25-2025-09-25	2025-09-25	2025-09-25	Hansard of September 25, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1759483897051145.pdf
lk_hansard_2020s	2025-09-24-2025-09-24	2025-09-24	2025-09-24	Hansard of September 24, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1759815459006615.pdf
lk_hansard_2020s	2025-09-23-2025-09-23	2025-09-23	2025-09-23	Hansard of September 23, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1758876121024768.pdf
lk_hansard_2020s	2025-09-12-2025-09-12	2025-09-12	2025-09-12	Hansard of September 12, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1758618446023035.pdf
lk_hansard_2020s	2025-09-11-2025-09-11	2025-09-11	2025-09-11	Hansard of September 11, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1758278142029989.pdf
lk_hansard_2020s	2025-09-10-2025-09-10	2025-09-10	2025-09-10	Hansard of September 10, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1758017450079419.pdf
lk_hansard_2020s	2025-09-09-2025-09-09	2025-09-09	2025-09-09	Hansard of September 09, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1757672711095734.pdf
lk_hansard_2020s	2025-08-22-2025-08-22	2025-08-22	2025-08-22	Hansard of August 22, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1756894696039492.pdf
lk_hansard_2020s	2025-08-21-2025-08-21	2025-08-21	2025-08-21	Hansard of August 21, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1757391500023637.pdf
lk_hansard_2020s	2025-08-20-2025-08-20	2025-08-20	2025-08-20	Hansard of August 20, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1756378373069107.pdf
lk_hansard_2020s	2025-08-19-2025-08-19	2025-08-19	2025-08-19	Hansard of August 19, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1755860432040633.pdf
lk_hansard_2020s	2025-08-07-2025-08-07	2025-08-07	2025-08-07	Hansard of August 07, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1755509552009433.pdf
lk_hansard_2020s	2025-08-06-2025-08-06	2025-08-06	2025-08-06	Hansard of August 06, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1755159820030645.pdf
lk_hansard_2020s	2025-08-05-2025-08-05	2025-08-05	2025-08-05	Hansard of August 05, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1754902606038704.pdf
lk_hansard_2020s	2025-07-25-2025-07-25	2025-07-25	2025-07-25	Hansard of July 25, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1754382585021621.pdf
lk_hansard_2020s	2025-07-24-2025-07-24	2025-07-24	2025-07-24	Hansard of July 24, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1754026625097211.pdf
lk_hansard_2020s	2025-07-23-2025-07-23	2025-07-23	2025-07-23	Hansard of July 23, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1754386160089643.pdf
lk_hansard_2020s	2025-07-22-2025-07-22	2025-07-22	2025-07-22	Hansard of July 22, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1753443916033328.pdf
lk_hansard_2020s	2025-07-11-2025-07-11	2025-07-11	2025-07-11	Hansard of July 11, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1753082553092748.pdf
lk_hansard_2020s	2025-07-09-2025-07-09	2025-07-09	2025-07-09	Hansard of July 09, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1752660241032216.pdf
lk_hansard_2020s	2025-07-08-2025-07-08	2025-07-08	2025-07-08	Hansard of July 08, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1752482630017444.pdf
lk_hansard_2020s	2025-06-30-2025-06-30	2025-06-30	2025-06-30	Hansard of June 30, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1752037071094166.pdf
lk_hansard_2020s	2025-06-20-2025-06-20	2025-06-20	2025-06-20	Hansard of June 20, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1751600792021434.pdf
lk_hansard_2020s	2025-06-19-2025-06-19	2025-06-19	2025-06-19	Hansard of June 19, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1751430648025512.pdf
lk_hansard_2020s	2025-06-18-2025-06-18	2025-06-18	2025-06-18	Hansard of June 18, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1751280704002343.pdf
lk_hansard_2020s	2025-06-17-2025-06-17	2025-06-17	2025-06-17	Hansard of June 17, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1750929357043199.pdf
lk_hansard_2020s	2025-06-06-2025-06-06	2025-06-06	2025-06-06	Hansard of June 06, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1750753418078417.pdf
lk_hansard_2020s	2025-06-05-2025-06-05	2025-06-05	2025-06-05	Hansard of June 05, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1750828922068945.pdf
lk_hansard_2020s	2025-06-04-2025-06-04	2025-06-04	2025-06-04	Hansard of June 04, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1750240054043973.pdf
lk_hansard_2020s	2025-06-03-2025-06-03	2025-06-03	2025-06-03	Hansard of June 03, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1750149440002739.pdf
lk_hansard_2020s	2025-05-23-2025-05-23	2025-05-23	2025-05-23	Hansard of May 23, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1750228312097834.pdf
lk_hansard_2020s	2025-05-22-2025-05-22	2025-05-22	2025-05-22	Hansard of May 22, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1750307293077610.pdf
lk_hansard_2020s	2025-05-21-2025-05-21	2025-05-21	2025-05-21	Hansard of May 21, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1749121318003248.pdf
lk_hansard_2020s	2025-05-20-2025-05-20	2025-05-20	2025-05-20	Hansard of May 20, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1749010823009957.pdf
lk_hansard_2020s	2025-05-09-2025-05-09	2025-05-09	2025-05-09	Hansard of May 09, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1748600585013314.pdf
lk_hansard_2020s	2025-05-08-2025-05-08	2025-05-08	2025-05-08	Hansard of May 08, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1748426168056758.pdf
lk_hansard_2020s	2025-04-10-2025-04-10	2025-04-10	2025-04-10	Hansard of April 10, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1747999742032122.pdf
lk_hansard_2020s	2025-04-09-2025-04-09	2025-04-09	2025-04-09	Hansard of April 09, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1747807095041246.pdf
lk_hansard_2020s	2025-04-08-2025-04-08	2025-04-08	2025-04-08	Hansard of April 08, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1747715041076408.pdf
lk_hansard_2020s	2025-03-21-2025-03-21	2025-03-21	2025-03-21	Hansard of March 21, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1747297753031842.pdf
lk_hansard_2020s	2025-03-20-2025-03-20	2025-03-20	2025-03-20	Hansard of March 20, 2025	https://www.parliament.lk/en/business-of-parliament/hansards	si-ta-en	https://www.parliament.lk/uploads/documents/hansard/1746596381071973.pdf
